S.no.,Event Name, Speaker Name, Display Pic url,Designation, Company, Short Bio, City, Country, Linkedin, Twitter, Wikipedia, Facebook, Website
44,AI & Big Data Expo,Jon Hall,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/Jon-Hall.jpg,Principal Product Manager,BMC,"Based in the UK, Jon has worked in Service Management for over 20 years, focusing primarily on the development and alignment of tools and practices. He joined BMC in 2008, where he is currently Principal Product Manager for BMC Helix ITSM. A moderniser, user experience devotee, and DevOps advocate, his work on the alignment of DevOps and Service Management has been cited by leading DevOps figures such as Gene Kim. Jon is a contributing author for the new ITIL 4 framework and a regular presenter at conferences spanning ITSM, DevOps and IT Asset Management.",Not Available,Not Available,https://uk.linkedin.com/in/jonhalluk,https://twitter.com/jonhall_?lang=en,https://en.wikipedia.org/wiki/BMC_Software,https://www.facebook.com/public/Jon-Hall,
45,AI & Big Data Expo,Kia Eisinga,https://www.ai-expo.net/europe/wp-content/uploads/2019/01/kia.jpg,Senior Data Scientist,TomTom,"Kia Eisinga is a senior data scientist at TomTom. She has been working in the field of data science for around 3 years. Previously, she has worked as a data scientist at ABN AMRO bank, in the company’s center of expertise for data and AI. Today, she enjoys working with TomTom’s different sources of structured and unstructured data and being confronted with practical, complex problems. Kia is convinced that data is an integral part of every business and that data science can bring a huge competitive advantage when embraced in the right way.",Not Available,Not Available,https://nl.linkedin.com/in/kiaeisinga,https://www.ai-expo.net/europe/speaker/kia-eisinga/,https://en.wikipedia.org/wiki/TomTom,https://github.com/kiaeisinga,https://www.tomtom.com/en_in/
46,AI & Big Data Expo,Alexander Denev,https://www.ai-expo.net/global/wp-content/uploads/2018/03/alexander-denev-new.png,(Formerly) Executive Director – Head of Quantitative Research and Advanced Analytics, IHS Markit,Alexander has more than 15 years of experience in analytics and is currently Head of Quantitative Research and Advanced Analytics at IHS Markit., Greater London, United Kingdom,https://uk.linkedin.com/in/alexander-denev-66a25824,https://ihsmarkit.com/experts/denev-alexander.html,https://en.wikipedia.org/wiki/IHS_Markit,https://www.facebook.com/public/Alexander-Denev,https://ihsmarkit.com/index.html
47,AI & Big Data Expo,Robby Dick,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/Robby-Dick.jpg,Lead Solutions Marketing Manager,BMC,"Robby joined BMC Software in the summer of 1999 and has been involved with automation since 1995 in a variety of roles including: end-user, administrator, pre-sales consulting and marketing. For the past 7 years his primary responsibility is talking about the current and future state of automation and how Control-M can help deliver applications, and the business services they support, faster. Prior to 1995 Robby was a UNIX systems administrator in the Chicago area at companies in the energy, financial services and manufacturing industries. He has a Bachelor of Science degree in Computer Science from the University of St. Francis in Joliet, IL, and resides in northwest Alabama with his wife and 4 children.",Not Available,Not Available,https://www.linkedin.com/in/robby-dick-02230539,https://twitter.com/robbydbmc?lang=en,https://en.wikipedia.org/wiki/BMC_Software,https://www.facebook.com/public/Robby-Dick,
48,AI & Big Data Expo,Mariia Dubrovskaya,https://www.ai-expo.net/europe/wp-content/uploads/2019/04/Maria-Dubrovskaya.jpeg,Global Business Executive,Eastwind,"Mariia Dubrovskaya is a Global Business Executive at Eastwind. She is working on big data projects implementation in different areas of the business starting from the idea of data-driven innovations up to getting the real business value. She is experienced in delivering Big Data IoT solutions, predictive analytics solutions, customer-centric platforms, and high-load systems.",Not Available,Not Available,https://www.ai-expo.net/europe/speaker/mariia-dubrovskaya/,https://www.ai-expo.net/europe/speaker/mariia-dubrovskaya/,https://en.wikipedia.org/wiki/EastWind,https://www.facebook.com/public/Maria-Dubrovskaya,https://en.wikipedia.org/wiki/East_wind
49,AI & Big Data Expo,Vladimir Dragic,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/Vladimir-Dragic.jpg,Director of Digital Transformation.,BMC,Vladimir Dragic is a Director of BMC Software in France. He works with top tier clients across Europe helping them define digital transformation strategies through measurable value-based roadmaps.  Vladimir works with BMC R&D on developing state of the art AI Ops solutions. He published a widely acclaimed book on boosting marketing effectiveness through AI driven client profiling.,Not Available,Not Available,https://www.ai-expo.net/europe/speaker/vladimir-dragic/,https://www.ai-expo.net/europe/speaker/vladimir-dragic/,https://en.wikipedia.org/wiki/BMC_Software,https://www.facebook.com/public/Vladimir-Dragic,
50,AI & Big Data Expo,Parag Sharad,https://www.ai-expo.net/europe/wp-content/uploads/2019/06/ParagNew.jpg,Senior  Principal Architect – Manufacturing & High-Tech,Infosys,"Parag leads the Data Architecture team for Manufacturing & High-Tech vertical in Europe. He brings 22+ years of diverse technology consulting and architecture experience including data engineering, data management, business intelligence and analytics. He has worked with leading clients in Manufacturing, Engineering, Aerospace, Automotive, Utilities, and High-Tech industries on large ERP, data and digital transformation programs.",Mumbai Area, India,https://in.linkedin.com/in/parag-sangoi-1038417,https://www.iottechexpo.com/europe/speaker/parag-sharad-shrungarkar/,https://en.wikipedia.org/wiki/Infosys,https://www.facebook.com/public/Sharad-Parag,https://www.infosys.com/
51,AI & Big Data Expo,Dr. Mohamed Anas,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/manas_bio_pic.jpg,Engineering Manager,MathWorks,"Dr. Mohamed Anas is the engineering group manager at MathWorks Benelux and Switzerland. He leads the customer-facing engineering teams and has expertise in technical computing and design automation. Mohamed has over 20 years of experience applying advanced computing and development processes in the automotive, aerospace, defense, finance, and industrial automation and machineries industries. Prior to joining MathWorks in 2005, Mohamed worked at Motorola, Freescale Semiconductor, and BMW, where he held senior positions in the areas of CPU design and verification, multidomain modelling, and code generation, targeting resource constrained embedded systems. Mohamed received the IET (UK), IEEE, EPSRC, and BMW international research awards in 1998, 1999, and 2000, respectively. He holds an engineering doctorate in systems-on-chip design.",Not Available,Not Available,https://www.linkedin.com/in/jaberanas,https://www.iottechexpo.com/europe/speaker/mohamed-anas/,https://en.wikipedia.org/wiki/MathWorks,https://www.facebook.com/public/Dr-Mohammad-Anas,https://in.mathworks.com/
52,AI & Big Data Expo,Yehuda Hofri,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/Yehuda-Hofri.jpg,CTO | CDO,Transdev,to follow..,Not Available,Not Available,https://nl.linkedin.com/in/hofri,https://twitter.com/hofri?lang=en,https://en.wikipedia.org/wiki/Transdev_(historic),https://www.crunchbase.com/person/yehuda-hofri,https://www.transdev.com/en/
53,AI & Big Data Expo,Mark Braithwaite,https://www.ai-expo.net/global/wp-content/uploads/2019/02/Mark-Wolfram.jpg,Technical Specialist,Wolfram,Mark Braithwaite is a primary instructor of Wolfram technologies for Wolfram Research Europe and teaches frequent classes on Mathematica and programming in the Wolfram Language.,Not Available,Not Available,https://uk.linkedin.com/in/mark-braithwaite-178a04124,https://twitter.com/Wolfram_Europe/status/1060194878024572929,https://en.wikipedia.org/wiki/Wolfram_Alpha,https://www.facebook.com/public/Mark-Braithwaite,m.wolframalpha.com/
54,AI & Big Data Expo,James Grimes,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/James-Grimes.jpg,Head of Product,Truata,"James Grimes is Head of Product at Trūata, a data anonymization and analytics company who specialise in delivering analytical value to organisations while protecting the privacy of their customers. James has over 20 years’ experience in product development and product management across a variety of industries. Day to day James is responsible for the Current James is responsible for bringing Trūata’s award winning suite of proprietary anonymization and privacy risk assessment products to market. James holds a BSc. In Software Engineering and an MSc. in Cognitive Sciences from University College Dublin", Leinster, Ireland,https://ie.linkedin.com/in/jamesgrimes,https://twitter.com/jagames,,https://www.facebook.com/public/James-Grimes,https://www.truata.com/
55,AI & Big Data Expo,Mattijs Suurland,https://www.ai-expo.net/europe/wp-content/uploads/2019/04/Mattijs-Suurland.png,Business developer Advanced Analytics,Nederlandse Spoorwegen (Dutch Railways),Mattijs Suurland has been working the last 4 years as a Business consultant Big data and Advanced Analytics at the NS IT department.,Not Available,Not Available,https://nl.linkedin.com/in/mattijs-suurland,https://www.ai-expo.net/europe/speaker/mattijs-suurland/,https://en.wikipedia.org/wiki/Rail_transport_in_the_Netherlands,https://www.facebook.com/public/Mattias-Suur,https://www.ns.nl/en
56,AI & Big Data Expo,Gary Campbell,https://www.ai-expo.net/europe/wp-content/uploads/2019/06/GC.jpg,Head of IT Sector,Invest Northern Ireland,"Gary is the Digital Sector Lead for Invest Northern Ireland, which is an economic development agency. His career started in the private sector delivering telco, e-commerce, financial trading and national government software solutions. Currently, he works for the Northern Ireland government supporting a range of business, with both advice and financial assistance, in order to allow them to better understand and utilise emerging technologies which includes big data, AI, immersive and cybersecurity technologies.",Belfast, United Kingdom,https://uk.linkedin.com/in/garyirvinedrg,https://twitter.com/campbellukire,https://en.wikipedia.org/wiki/Invest_Northern_Ireland,https://www.facebook.com/public/Gary-Campbell,https://www.investni.com/
57,AI & Big Data Expo,Jelle van Jaarsveld,https://www.ai-expo.net/europe/wp-content/uploads/2019/06/Jelle-van-Jaarsveld.jpg,"Client Growth Director, EMEA",Meltwater,"An experienced player in the SaaS industry, Jelle’s speciality lies in helping global brands capture business critical insights and improve their decision making using forward-looking data-driven solutions.", Utrecht Province, Netherlands,https://nl.linkedin.com/in/jelle-van-jaarsveld-30682195,https://www.ai-expo.net/europe/speaker/jelle-van-jaarsveld/,https://en.wikipedia.org/wiki/Meltwater_(company),https://www.facebook.com/jelle.vanjaarsveld,https://www.meltwater.com/
59,AI & Big Data Expo,Guillaume Bodet,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/Zeenea.jpg,VP Product,Zeenea,"Guillaume Bodet is the VP of Products at Zeenea, paving the way to help companies to become data-driven. Most recently the former CTO and Head of Product & Engineering of Finance Active, Guillaume is a hands-on web and fintech leader. With over 10 years of experience in C-level positions, including being the CTO and Associate Partner at Xebia, Guillaume’s lean startup spirit and knowledge on technical innovation along with his passion for business growth set a precedent for how true data democratization will be accomplished through Zeenea.",Not Available,Not Available,https://www.linkedin.com/company/zeenea,https://twitter.com/guibodet?lang=en,,https://www.facebook.com/public/Guillaume-Bodet,https://www.zeenea.com/
60,AI & Big Data Expo,Igor Tevs,https://www.ai-expo.net/europe/wp-content/uploads/2019/04/Igor-Tevs.jpg,Business Department Lead,Eastwind,"Igor Tevs is a Team lead in Business Department in Eastwind. For the last 3 years he has been involved as a Project manager in Big Data projects in various industries. The projects aimed at reaching goals of increasing revenue in retail, reduce churn management cost in banking sector and increase response speed of regional government. He has an experience in bringing together and managing the team of Data analytics, Data engineers, marketing specialists and business analytics.",Not Available,Not Available,https://www.ai-expo.net/europe/speaker/igor-tevs/,https://www.ai-expo.net/europe/speaker/igor-tevs/,https://en.wikipedia.org/wiki/Eastwind_(music_festival),https://www.ai-expo.net/europe/speaker/igor-tevs/,https://en.wikipedia.org/wiki/East_wind
61,AI & Big Data Expo,Dr. John O’Shea,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/John-OShea-1.jpg,World-Wide Smart Intelligent Solutions Leader,Lenovo  ,Dr. John O’Shea has 22 years of experience working within Management and has worked within different senior levels with companies from SME to Multinational Corporations and has excellent Global multi-industry experience within the following disciplines:,Not Available,Not Available,https://www.linkedin.com/in/osheasuccess2,https://twitter.com/johnoshea1993?lang=en,https://en.wikipedia.org/wiki/Lenovo,https://www.facebook.com/public/John-O-Shea,https://www.lenovo.com/in/en/
62,AI & Big Data Expo,Andry Razafinjatovo,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/trafalgar_andry_HD.jpg,CEO and Co-founder ,Ryax Technologies,"Andry Razafinjatovo is the CEO and Co-founder of Ryax Technologies. He holds an engineering degree in Network and Multimedia communication and a diploma in strategic management from HEC Paris. Prior to Ryax Technologies he has worked as R&D department manager and Product Manager in a major High Performance Computing firm. From these past experiences, Andry acquired the firm belief that ROI securement is the cornerstone for any data science program: streamlining data value-chains within complex infrastructures remains a necessary evil to get real business value from data projects in limited time and resources. Andry now helps customers deploy their data strategy from Edge to Cloud with an innovative data-industrialisation product.",Not Available,Not Available,https://in.linkedin.com/pub/andry-razafinjatovo/6/a39/a26,https://twitter.com/christianlanng?lang=en,,https://www.facebook.com/public/Andry-Razafinjatovo,https://ryax.tech/
63,AI & Big Data Expo,Breght Boschker,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/SkinV.jpg,CTO,SkinVision,Breght Boschker serves as the Chief Technology Officer (CTO) at SkinVision.,Not Available,Not Available,https://www.linkedin.com/in/breghtboschker/,https://twitter.com/breght?lang=en,,https://www.facebook.com › Pages › Public Figure › Musician/Band,https://www.skinvision.com/
64,AI & Big Data Expo,Grigoraki Evangelia,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/Photo-_-Grigoraki-Elina-_-OTE-Group-of-Companies-002.jpg,Senior ICT Sales Manager,OTE Group of Companies ,"Evangelia has been working in the Telecom and ICT Sector for the last 15 years. In 2016, she took on the role of Senior ICT Sales Manager at Cosmote, a leading Telecom Provider in South East Europe and a fast growing technology company with offices in Athens and Brussels, where she is responsible for Business Development in Europe. With an academic background in Computer Science and Telecommunications, she is an active proponent of technological advancements and how they can deliver value to companies.",Not Available,Not Available,https://gr.linkedin.com/in/konstantina-makri-31072013,https://www.ai-expo.net/europe/speaker/grigoraki-evangelia/,,https://www.facebook.com/public/Evangelia-Angi,www.otegroup.com/
65,AI & Big Data Expo,Patrick Slavenburg,https://www.ai-expo.net/europe/wp-content/uploads/2019/04/Patrick.jpg,Member,IoT Council ,"Inspired by Star Trek he graduated in laser- and theoretical physics. Patrick has an “immutable” belief in technology’s potential as well as humanity’s. But current challenges in business and society can only be met by deploying intelligent, autonomous systems.",Not Available,Not Available,https://in.linkedin.com/pub/dir/+/Slavenburg,https://twitter.com/robvank/status/981141644798984192,,https://www.facebook.com/patrick.slavenburg,https://www.theinternetofthings.eu/
66,AI & Big Data Expo,Matthijs Carpay,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/Matthijs-Carpay.jpg,Associate,Protium Digital,"My background lies in econometrics / quantitative finance and I have specialized in forecasting macroeconomic variables with machine learning models. Together with the university of Rotterdam I still actively work on research within this subject. Besides this I have worked in private equity, and founded / developed an AI healthcare app to relieve doctors from administrative tasks. I currently help companies implement AI / data science into their business models and I am working on a new startup which involves automatically valuating residential real estate through machine learning.",Not Available,Not Available,https://www.ai-expo.net/europe/speaker/matthijs-carpay/,https://twitter.com/nisald?lang=en,,https://www.facebook.com/public/Matthijs-Carpay,https://protium.digital/
67,AI & Big Data Expo,Michel Morvan,https://www.ai-expo.net/europe/wp-content/uploads/2019/02/Michael-Morvan.jpg,Founder and Executive Chairman,Cosmo Tech,"Michel Morvan is co-founder and Executive Chairman of Cosmo Tech. Prior to co-founding Cosmo Tech, Michel was Chief Scientist & Corporate Vice President for Strategic Intelligence and Innovation at Veolia Environment. Michel is a former Full Professor of Computer Science at École Normale Supérieure in Lyon, former Chair of Complex Systems Modeling & Senior Scientist at the École des Hautes Etudes en Sciences Sociales in Paris, and former External Professor at the Santa Fe Institute in New Mexico (USA). He is an Eisenhower Fellow and the President of Institute for Technological Research-SystemX, boosting the digital transformation of French industry.",Not Available,Not Available,https://www.linkedin.com/in/michelmorvan/,https://twitter.com/michelmorvan?lang=en,,https://www.facebook.com/public/Michel-Morvan,https://www.cosmotechexpoindia.com/
69,AI & Big Data Expo,Alexey Filanovskiy,https://www.ai-expo.net/europe/wp-content/uploads/2019/01/Alexey-Filanovskiy.png,Principle Product Manager,Oracle,"Alexey Filanovskiy is Big Data expert, who have been working at Oracle HQ as a Product Manager for last 3.5 years. He is working with different customers all around the world and was engaged in many real projects. Alexey is also an author of many Oracle Big Data best practices and technical white papers. Before joining Oracle Development organization Alexey was work as Datawarehouse and Big Data solution specialist in Oracle CIS for 3 years.",Not Available,Not Available,https://www.linkedin.com/in/alexey-filanovskiy/en,https://www.linkedin.com/in/shrutibanda,https://en.wikipedia.org/wiki/Oracle_Corporation,https://www.facebook.com/public/Alexey-Filanovskiy,https://www.oracle.com/in/index.html
70,AI & Big Data Expo,Eric van Nispen,https://www.ai-expo.net/europe/wp-content/uploads/2019/03/Eric-Van-Nispen-z-wB.jpg,General Manager,Wonderware,Eric van Nispen is General Manager for Wonderware in the Benelux. With over 20 years’ experience in manufacturing Eric has gained broad knowledge by helping manufacturing companies to improve their production processes. Eric has a background in Engineering and Computer Science.,Not Available,Not Available,https://nl.linkedin.com/in/ericvannispen,https://www.ai-expo.net/europe/speaker/eric-van-nispen/,https://en.wikipedia.org/wiki/Wonderware,https://www.facebook.com/public/Eric-Nispen,https://www.wonderware.com/
71,AI & Big Data Expo,Bernard Gallant,https://www.ai-expo.net/europe/wp-content/uploads/2019/06/Bernard-Gallant.jpg,Account Executiv,Darktrace,"Bernard Gallant is an Account Director at Darktrace, the world’s leading AI company for cyber defense. Bernard advises companies from a variety of industries on the use of artificial intelligence for cyber defense, including financial services, public sector and retail. Bernard holds a Masters in International Management from the ESADE Business & Law School.",Not Available,Not Available,https://uk.linkedin.com/in/bernard-gallant-3bb30283,https://uk.linkedin.com/in/harriet-maceacharn-7082a8b1,https://en.wikipedia.org/wiki/Darktrace,https://www.facebook.com/public/Bernard-Gallant,https://www.darktrace.com/
72,AI & Big Data Expo,Jasper Zondervan,https://www.ai-expo.net/europe/wp-content/uploads/2019/03/Jasper-Zondervan.jpg,Consultant Manufacturing Analytics,Wonderware,Jasper is Consultant Manufacturing Analytics at Wonderware Benelux. With a background in IT and business Jasper is helping manufacturing companies to get valuable insights in their data. With Jasper’s hand-on approach manufacturing companies are able to start analysing there BigData in small steps.,Not Available,Not Available,https://nl.linkedin.com/in/jasperzondervan,https://www.ai-expo.net/europe/speaker/jasper-zondervan/,https://en.wikipedia.org/wiki/Wonderware,https://nl-nl.facebook.com/.../posts/.../598433546866493/,https://www.wonderware.com/
73,AI & Big Data Expo,Wayne Butterfield,https://www.ai-expo.net/europe/wp-content/uploads/2019/01/Wayne-Butterfield.jpg,Director Cognitive Automation & Innovation,ISG,"Based in the UK, but practice lead for Cognitive & AI across Europe, Wayne is responsible for all Cognitive Automation deployments across EMEA, either building on existing RPA deployments or moving straight into Cognitive.",Leeds, United Kingdom,https://uk.linkedin.com/in/waynebutterfield,https://twitter.com/waynaldo82?lang=en,https://en.wikipedia.org/wiki/ISG,https://www.facebook.com/public/Wayne-Butterfield,https://www.isg-one.com/
74,AI & Big Data Expo,Tamas Erkelens,https://www.ai-expo.net/europe/wp-content/uploads/2019/01/Tamas-Erkelens.jpg,Program Manager of Data Innovation,Municipality of Amsterdam,"Tamas Erkelens is a Program Manager of Data Innovation at the Municipality of Amsterdam, aiming to add public value using data as a strategic asset. In Amsterdam, the European Capital of Innovation 2016-2017, protecting digital rights of the citizens are key to the digital strategy. Through the Amsterdam Data Exchange businesses, government and academics aim to make the most out of their (shared) data. Previously, Tamas – graduated with honors as Research Master of Quantitative Social Sciences – has worked for ING as Product Owner. With a background in academia and the private sector, he aims to open Amsterdam solving urban challenges. Tamas Erkelens is in his spare time a co-founder of Data Mission, a foundation connecting big data analysts to Mission driven organizations.",Amsterdam Area, Netherlands,https://nl.linkedin.com/in/tamas-erkelens-4a42252a,https://www.linkedin.com/in/tamas-erkelens-4a42252a/,https://en.wikipedia.org/wiki/Amsterdam,https://www.facebook.com/mamesbabegenush/...i.../10150322882161467/,https://www.amsterdam.nl/en/
75,AI & Big Data Expo,Henrik Bo Larsen,https://www.ai-expo.net/europe/wp-content/uploads/2019/02/Henrik.png,Business Development and Data Insight,REMA1000 / Vigo,"Henrik Bo Larsen works with AI activities at vigo.dk – the delivery service of REMA1000, a leading Danish retail brand. The vigo.dk last mile delivery service is a unique peer2peer social economy platform where customers deliver groceries to each other and made headlines in the retail industry. Driving P2P logistics successfully, from needs to fulfilment, demands a solid data foundation, dynamic algorithms and focused use of AI and machine learning.",Not Available,Not Available,https://www.ai-expo.net/europe/speaker/henrik-bo-larsen/,https://www.ai-expo.net/europe/speaker/henrik-bo-larsen/,,https://www.facebook.com/public/Henrik-Bo-Larsen,https://shop.rema1000.dk/om-vigo
76,AI & Big Data Expo,Justin van der Lande,https://www.ai-expo.net/europe/wp-content/uploads/2019/03/Justin-Van-Der-Lande.jpg,Principal Analyst AI & Analytics,Analysys Mason ,"Justin is a principal analyst for Analysys Mason, for the past 8 years, with over 25 years’ experience in IT systems and management. His knowledge has been built-up by working on projects at Analysys Mason with operators and vendors (including Cisco, SAS, SAP, Oracle, Axiata and Amdocs), as well as working at vendors at NCR, AT&T, IBM and Telcordia  (Ericsson) as well as the TM Forum. Justin’s research on AI has been focused on the impact of AI in supporting transformation within the telecoms sector by creating new value propositions, supporting more efficient operations and provider better customer experiences. He worked on numerous projects for clients that include due diligence, market assessments, sales support and strategic advice. Customers include financial institutions, software vendors and communications service providers across the world.",Guildford, United Kingdom,https://uk.linkedin.com/in/justinvanderlande,https://twitter.com/justinvdl?lang=en,,https://www.facebook.com/public/Justin-van-der-Lande,https://www.analysysmason.com/
77,AI & Big Data Expo,"Senior Representative, NetApp",https://www.ai-expo.net/europe/wp-content/uploads/2018/12/silhouette.png,.,.,Not Available on expo,Not Available,Not Available,https://in.linkedin.com/jobs/view/sales-representative-at-netapp-1144820802,https://twitter.com/netappindia?lang=en,,https://hi-in.facebook.com/public/Jayakrishnan-Pillai/?page=1,https://www.youtube.com/watch?v=lhcZVLprKB0
78,AI & Big Data Expo,Benjamin Simonneau,https://www.ai-expo.net/europe/wp-content/uploads/2019/05/Benj.jpeg,Manager of Professional Services,Zeenea ,"After ten years in consulting, Benjamin Simonneau joined Zeenea this year as the Manager of Professional Services. As a former consultant for CGI Business Consulting and a manager at ANEO, Benjamin is an expert in data management and governance. He brings to the table different industry viewpoints, bolstering client support in order to further develop Zeenea’s solutions.",Not Available,Not Available,https://fr.linkedin.com/in/benjaminsimonneau,https://twitter.com/ben_martin_89,,https://www.facebook.com/public/Benjamin-Simoneau,https://www.zeenea.com/
79,AI & Big Data Expo,Gerard van der Hoeven,https://www.ai-expo.net/europe/wp-content/uploads/2019/03/Gerard-002.jpg,Managing Partner,Protium.Digital,"Entrepreneur, visionary and senior executive with 20 years of entrepreneurial experience in the Tech industry. Been leading digital transformations in software, telecom, utility, electronics and payments.",Rotterdam Area, Netherlands,https://www.linkedin.com/in/gerardvdhoeven/,https://twitter.com/gvdh?lang=en,,https://www.facebook.com/public/Gerard-van-der-Hoeven,https://protium.digital/
81,AI & Big Data Expo,Peter Broekroelofs,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Peter-Broekroelofs.jpg,Chief Design Officer,Dynniq,"Entrepreneurial hands-on CTO with 25 years of IT experience in both startup and large organizations, seasoned in mobile technology, e-commerce and digital solution architecture and with a track record in international product management, strategy and business development",Utrecht Area, Netherlands,https://nl.linkedin.com/in/peterbroekroelofs,https://www.iottechexpo.com/europe/speaker/peter-broekroelofs/,,https://www.facebook.com/public/Peter-Broekroelofs,https://dynniq.com/
82,AI & Big Data Expo,Steven Nooijen,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/steven-nooijen.png,Data Science Consultant,GoDataDriven,"As a Data Science Consultant at GoDataDriven, Steven likes to combine thorough data analysis with strategic business thinking. With this skillset he has demonstrated the added value of Analytics in several industries, often redefining current business processes using data-driven insights. Steven’s specialty lies in kick-starting new data science initiatives; bringing ideas, people, data, and technology together to make it succeed",Amsterdam Area, Netherlands,https://in.linkedin.com/pub/steven-nooijen/6a/506/607?trk=biz_employee_pub,https://twitter.com/stevennooijen,,https://www.facebook.com/public/Steven-Nooijen,https://godatadriven.com/
83,AI & Big Data Expo,Roberto Valenti,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Roberto-Valenti.jpg,CTO & co-founder,Sightcorp,Not Available on expo,Amsterdam Area, Netherlands,https://nl.linkedin.com/in/valentiroberto,https://nl.linkedin.com/in/valentiroberto,,https://www.facebook.com/public/Roberto-Valenti,https://sightcorp.com/
84,AI & Big Data Expo,Pieter van der Toorn,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/5.toorn_pieter-van-der_8678.jpg,MD Risk Manager,ABN AMRO Bank N.V.,"Pieter van der Toorn started as an entrepreneur in Photo processing , printing and advertising. He later on turned himself into a successful seasoned banker and corporate debt restructurer with 17 years of experience. He again transformed himself the last 4 years from a leader and dealmaker in corporate banking into a pioneer in digital transformations of traditional departments like Risk Management using AI and (digital) Innovation. He initiated and let multiple digital innovation streams and organisational transformations in Risk Management and Risk Modelling. He knows by experience how data, analytics and AI can facilitate organisations to optimise processes but also how it can create new growth. He is a frequent speaker and strategic partner on above topics for the financial and business service industry including Start and Scale ups.",Not Available,Not Available,https://nl.linkedin.com/in/pieter-van-der-toorn-3152a21a,https://twitter.com/p_vanostaeyen?lang=en,https://en.wikipedia.org/wiki/ABN_AMRO,https://www.facebook.com/pieter.vandertoorn.9,https://www.abnamro.com/en/index.html
85,AI & Big Data Expo,Jakub Krcmar,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Jakub-Krcmar.jpg,Co-founder ,Value Protocol,"Digital product architect with 13y+ experience who brings bold technological visions into life. Product development leader fascinated by possibilities of blockchain applications, space and artificial intelligence. Now co-founder of Value Protocol – an infrastructure as a service that allows businesses to build decentralized markets for physical asset.",New York, New York,https://www.linkedin.com/in/jakubkrcmar/de,https://twitter.com/jakubkrcmar?lang=en,https://en.wikipedia.org/wiki/List_of_IP_protocol_numbers,https://www.facebook.com/public/Jakub-Krcmar,https://www.iana.org/assignments/protocol-numbers
86,AI & Big Data Expo,Marco Van Heerde,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Marco-Van-Heerde.jpg,Lead - Location Products,KLM Royal Dutch Airlines,Not Available on expo,Amsterdam Area, Netherlands,https://nl.linkedin.com/in/marcovanheerde,https://www.ai-expo.net/europe/speaker/marco-van-heerde/,https://en.wikipedia.org/wiki/KLM,https://www.facebook.com/marcovanheerde,www.google.com/flights
87,AI & Big Data Expo,Rogier van Beugen,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/rogier-van-Beugen.jpg,"Director, Innovation & Venturing",KLM - Air France,Not Available on expo,Amsterdam Area, Netherlands,https://www.linkedin.com/in/rogier-van-beugen-b4465a1/,https://dispatcheseurope.com/klms-rogier-van-beugen-startups-airline-industry/,https://en.wikipedia.org/wiki/Air_France–KLM,https://dispatcheseurope.com/klms-rogier-van-beugen-startups-airline-industry/,https://www.airfranceklm.com/en
88,AI & Big Data Expo,Maxim Pervunin,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Pervunin_pic.jpg,Managing Partner,TFH Russia,"Managing partner, expert in complex international tax and civil law, asset management and financial engineering expert.",Moscow, Russian Federation,https://ru.linkedin.com/in/pervunin,https://twitter.com/msuchkov_alm?lang=en,,https://www.facebook.com/maxim.pervunin,https://www.tfh-uk.com/
89,AI & Big Data Expo,Mark Stephen Meadows,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Meadows-Headshot-SEED-1.png,Trustee & Co-Founder,Seed Vault Ltd,"Meadows is an American author, inventor, and artist. With 18 years in AI, 22 in VR, and 7 years in blockchain, he has designed and developed AI applications at some of the world’s top research labs (Xerox-PARC, SRI, Waag, and others). He has worked as a government-level consultant in both hemispheres, is the author of a half-dozen patents, and has written four books that examine technology and their social consequences. As founder / CEO of Botanic.io and co-founder / Trustee of SeedToken.io, he leads the vision of the companies by inventing new methods of computer-human interaction, designing the hearts and minds of highly social software robots.",Not Available,Not Available,https://www.linkedin.com/in/pighed,https://twitter.com/meadovian?lang=en,,https://www.facebook.com/pages/Mark-Stephen-Meadows/110774438973830,https://in.linkedin.com/company/seed-vault-ltd
